group,id,course,module,grade
9,673,Martial Arts and Self-Defense,1,9.5
9,673,Martial Arts and Self-Defense,1,10
9,673,Martial Arts and Self-Defense,1,11
9,673,Shamanism and Spirit Communication,3,13
9,673,Shamanism and Spirit Communication,3,13.5
9,673,Shamanism and Spirit Communication,3,12
9,673,Storytelling and Oral Tradition,3,9.3
9,673,Storytelling and Oral Tradition,3,11.2
9,673,Storytelling and Oral Tradition,3,8.9
9,673,Storytelling and Oral Tradition,3,7.9
9,673,Storytelling and Oral Tradition,3,8.5
9,673,Storytelling and Oral Tradition,3,11.6
9,673,Storytelling and Oral Tradition,3,13.6
9,673,Storytelling and Oral Tradition,3,14.2
9,673,Storytelling and Oral Tradition,3,8.8
9,673,Tribal Law and Customs,1,11.3
9,673,Tribal Law and Customs,1,8.9
9,673,Tribal Law and Customs,1,9.6
9,673,Tribal Law and Customs,1,7.1
9,673,Tribal Law and Customs,1,9.9
9,693,Animal Lore and Totemism,1,11
9,693,Animal Lore and Totemism,1,8.25
9,693,Animal Lore and Totemism,1,12.75
9,693,Animal Lore and Totemism,1,12.5
9,693,Animal Lore and Totemism,1,8.75
9,693,Animal Lore and Totemism,1,15.25
9,693,Animal Lore and Totemism,1,12.75
9,693,Animal Lore and Totemism,1,9.25
9,693,Astronomy and Celestial Navigation,3,10
9,693,Astronomy and Celestial Navigation,3,12.5
9,693,Astronomy and Celestial Navigation,3,13
9,693,Drumming and Music,2,11.5
9,693,Drumming and Music,2,5
9,693,Drumming and Music,2,16
9,693,Drumming and Music,2,8.5
9,693,Drumming and Music,2,14
9,693,Drumming and Music,2,9.5
9,693,Earth Magic and Fertility Rituals,1,8.5
9,693,Earth Magic and Fertility Rituals,1,9
9,693,Earth Magic and Fertility Rituals,1,9
9,693,Earth Magic and Fertility Rituals,1,11.5
9,693,Earth Magic and Fertility Rituals,1,10
9,693,Earth Magic and Fertility Rituals,1,13
9,693,Earth Magic and Fertility Rituals,1,11.5
9,693,Herbalism and Traditional Medicine,3,7.5
9,693,Herbalism and Traditional Medicine,3,8.5
9,693,Herbalism and Traditional Medicine,3,14.5
9,693,Herbalism and Traditional Medicine,3,6.5
9,693,Hunting and Gathering Skills,2,13
9,693,Hunting and Gathering Skills,2,6
9,693,Hunting and Gathering Skills,2,5
9,693,Hunting and Gathering Skills,2,11
9,693,Hunting and Gathering Skills,2,19
9,693,Hunting and Gathering Skills,2,12
9,693,Martial Arts and Self-Defense,1,8
9,693,Martial Arts and Self-Defense,1,10
9,693,Martial Arts and Self-Defense,1,9.5
9,693,Martial Arts and Self-Defense,1,11
9,693,Martial Arts and Self-Defense,1,9
9,693,Martial Arts and Self-Defense,1,9.5
9,693,Martial Arts and Self-Defense,1,9.5
9,693,Martial Arts and Self-Defense,1,8
9,693,Shamanism and Spirit Communication,3,13
9,693,Shamanism and Spirit Communication,3,15
9,693,Shamanism and Spirit Communication,3,13.5
9,693,Storytelling and Oral Tradition,3,12.7
9,693,Storytelling and Oral Tradition,3,6.8
9,693,Storytelling and Oral Tradition,3,15.1
9,693,Storytelling and Oral Tradition,3,11
9,693,Storytelling and Oral Tradition,3,12.1
9,693,Storytelling and Oral Tradition,3,10.8
9,693,Storytelling and Oral Tradition,3,11.3
9,693,Storytelling and Oral Tradition,3,11.3
9,693,Storytelling and Oral Tradition,3,11.4
9,693,Tribal Law and Customs,1,7.9
9,693,Tribal Law and Customs,1,4.1
9,693,Tribal Law and Customs,1,7.5
9,693,Tribal Law and Customs,1,4.7
9,693,Tribal Law and Customs,1,7.3
9,693,Tribal Law and Customs,1,6.9
9,772,Animal Lore and Totemism,1,7
9,772,Animal Lore and Totemism,1,12.25
9,772,Animal Lore and Totemism,1,7
9,772,Animal Lore and Totemism,1,16
9,772,Animal Lore and Totemism,1,14.5
9,772,Animal Lore and Totemism,1,11.25
9,772,Animal Lore and Totemism,1,12.75
9,772,Animal Lore and Totemism,1,15.5
9,772,Astronomy and Celestial Navigation,3,12
9,772,Astronomy and Celestial Navigation,3,12
9,772,Astronomy and Celestial Navigation,3,14.5
9,772,Drumming and Music,2,13
9,772,Drumming and Music,2,12.5
9,772,Drumming and Music,2,10.5
9,772,Drumming and Music,2,13.5
9,772,Drumming and Music,2,6.5
9,772,Drumming and Music,2,13
9,772,Drumming and Music,2,15.5
9,772,Earth Magic and Fertility Rituals,1,6.5
9,772,Earth Magic and Fertility Rituals,1,10.5
9,772,Earth Magic and Fertility Rituals,1,12
9,772,Earth Magic and Fertility Rituals,1,7
9,772,Earth Magic and Fertility Rituals,1,12
9,772,Earth Magic and Fertility Rituals,1,10
9,772,Earth Magic and Fertility Rituals,1,7
9,772,Earth Magic and Fertility Rituals,1,10.5
9,772,Earth Magic and Fertility Rituals,1,9.5
9,772,Herbalism and Traditional Medicine,3,10
9,772,Herbalism and Traditional Medicine,3,7
9,772,Herbalism and Traditional Medicine,3,6
9,772,Herbalism and Traditional Medicine,3,9.5
9,772,Hunting and Gathering Skills,2,11
9,772,Hunting and Gathering Skills,2,12
9,772,Hunting and Gathering Skills,2,7
9,772,Hunting and Gathering Skills,2,6
9,772,Hunting and Gathering Skills,2,10
9,772,Hunting and Gathering Skills,2,4
9,772,Martial Arts and Self-Defense,1,10
9,772,Martial Arts and Self-Defense,1,7
9,772,Martial Arts and Self-Defense,1,9
9,772,Martial Arts and Self-Defense,1,9.5
9,772,Martial Arts and Self-Defense,1,10.5
9,772,Martial Arts and Self-Defense,1,10.5
9,772,Martial Arts and Self-Defense,1,7.5
9,772,Martial Arts and Self-Defense,1,8
9,772,Shamanism and Spirit Communication,3,11
9,772,Shamanism and Spirit Communication,3,11.5
9,772,Shamanism and Spirit Communication,3,13
9,772,Storytelling and Oral Tradition,3,10.2
9,772,Storytelling and Oral Tradition,3,6.6
9,772,Storytelling and Oral Tradition,3,12.8
9,772,Storytelling and Oral Tradition,3,10.2
9,772,Storytelling and Oral Tradition,3,6
9,772,Storytelling and Oral Tradition,3,11
9,772,Storytelling and Oral Tradition,3,10.4
9,772,Storytelling and Oral Tradition,3,10
9,772,Tribal Law and Customs,1,8.4
9,772,Tribal Law and Customs,1,12.8
9,772,Tribal Law and Customs,1,7.2
9,772,Tribal Law and Customs,1,5.8
9,772,Tribal Law and Customs,1,7.1
9,799,Animal Lore and Totemism,1,15
9,799,Animal Lore and Totemism,1,14.5
9,799,Animal Lore and Totemism,1,14
9,799,Animal Lore and Totemism,1,16.25
9,799,Animal Lore and Totemism,1,12.5
9,799,Animal Lore and Totemism,1,14
9,799,Animal Lore and Totemism,1,13.5
9,799,Animal Lore and Totemism,1,7.75
9,799,Astronomy and Celestial Navigation,3,10.5
9,799,Astronomy and Celestial Navigation,3,10
9,799,Astronomy and Celestial Navigation,3,10.5
9,799,Drumming and Music,2,12.5
9,799,Drumming and Music,2,13.5
9,799,Drumming and Music,2,13
9,799,Drumming and Music,2,17.5
9,799,Drumming and Music,2,11.5
9,799,Drumming and Music,2,5
9,799,Drumming and Music,2,4
9,799,Earth Magic and Fertility Rituals,1,9.5
9,799,Earth Magic and Fertility Rituals,1,10.5
9,799,Earth Magic and Fertility Rituals,1,10.5
9,799,Earth Magic and Fertility Rituals,1,10.5
9,799,Earth Magic and Fertility Rituals,1,9
9,799,Earth Magic and Fertility Rituals,1,10.5
9,799,Earth Magic and Fertility Rituals,1,14.5
9,799,Earth Magic and Fertility Rituals,1,13.5
9,799,Earth Magic and Fertility Rituals,1,8.5
9,799,Herbalism and Traditional Medicine,3,9.5
9,799,Herbalism and Traditional Medicine,3,13
9,799,Herbalism and Traditional Medicine,3,11.5
9,799,Herbalism and Traditional Medicine,3,15.5
9,799,Hunting and Gathering Skills,2,8
9,799,Hunting and Gathering Skills,2,11
9,799,Hunting and Gathering Skills,2,9
9,799,Hunting and Gathering Skills,2,11
9,799,Hunting and Gathering Skills,2,16
9,799,Hunting and Gathering Skills,2,6
9,799,Martial Arts and Self-Defense,1,6.5
9,799,Martial Arts and Self-Defense,1,11.5
9,799,Martial Arts and Self-Defense,1,12.5
9,799,Martial Arts and Self-Defense,1,8.5
9,799,Martial Arts and Self-Defense,1,8.5
9,799,Martial Arts and Self-Defense,1,9
9,799,Martial Arts and Self-Defense,1,11
9,799,Martial Arts and Self-Defense,1,8.5
9,799,Shamanism and Spirit Communication,3,14
9,799,Shamanism and Spirit Communication,3,13
9,799,Shamanism and Spirit Communication,3,15
9,799,Storytelling and Oral Tradition,3,11.9
9,799,Storytelling and Oral Tradition,3,13.9
9,799,Storytelling and Oral Tradition,3,11.2
9,799,Storytelling and Oral Tradition,3,11.3
9,799,Storytelling and Oral Tradition,3,11.6
9,799,Storytelling and Oral Tradition,3,12.8
9,799,Storytelling and Oral Tradition,3,8.4
9,799,Storytelling and Oral Tradition,3,10.8
9,799,Storytelling and Oral Tradition,3,11.4
9,799,Tribal Law and Customs,1,6.4
9,799,Tribal Law and Customs,1,7.8
9,799,Tribal Law and Customs,1,6.2
9,799,Tribal Law and Customs,1,9.1
9,799,Tribal Law and Customs,1,10.8
9,799,Tribal Law and Customs,1,4.4
9,800,Animal Lore and Totemism,1,7.75
9,800,Animal Lore and Totemism,1,15.5
9,800,Animal Lore and Totemism,1,17
9,800,Animal Lore and Totemism,1,11.75
9,800,Animal Lore and Totemism,1,13.5
9,800,Animal Lore and Totemism,1,13.75
9,800,Animal Lore and Totemism,1,15.75
9,800,Animal Lore and Totemism,1,17.75
9,800,Astronomy and Celestial Navigation,3,11.5
9,800,Astronomy and Celestial Navigation,3,12.5
9,800,Drumming and Music,2,15
9,800,Drumming and Music,2,11
9,800,Drumming and Music,2,16.5
9,800,Drumming and Music,2,13
9,800,Drumming and Music,2,14.5
9,800,Drumming and Music,2,20
9,800,Drumming and Music,2,15
9,800,Earth Magic and Fertility Rituals,1,8.5
9,800,Earth Magic and Fertility Rituals,1,8.5
9,800,Earth Magic and Fertility Rituals,1,11.5
9,800,Earth Magic and Fertility Rituals,1,12
9,800,Earth Magic and Fertility Rituals,1,10.5
9,800,Earth Magic and Fertility Rituals,1,10.5
9,800,Earth Magic and Fertility Rituals,1,10
9,800,Earth Magic and Fertility Rituals,1,10.5
9,800,Earth Magic and Fertility Rituals,1,8
9,800,Herbalism and Traditional Medicine,3,11
9,800,Herbalism and Traditional Medicine,3,11
9,800,Herbalism and Traditional Medicine,3,11
9,800,Herbalism and Traditional Medicine,3,11.5
9,800,Hunting and Gathering Skills,2,12
9,800,Hunting and Gathering Skills,2,11
9,800,Hunting and Gathering Skills,2,4
9,800,Hunting and Gathering Skills,2,12
9,800,Hunting and Gathering Skills,2,12
9,800,Hunting and Gathering Skills,2,8
9,800,Martial Arts and Self-Defense,1,11
9,800,Martial Arts and Self-Defense,1,9.5
9,800,Martial Arts and Self-Defense,1,9
9,800,Martial Arts and Self-Defense,1,9
9,800,Martial Arts and Self-Defense,1,9.5
9,800,Martial Arts and Self-Defense,1,8
9,800,Martial Arts and Self-Defense,1,8.5
9,800,Martial Arts and Self-Defense,1,11.5
9,800,Shamanism and Spirit Communication,3,15
9,800,Shamanism and Spirit Communication,3,12.5
9,800,Shamanism and Spirit Communication,3,11
9,800,Storytelling and Oral Tradition,3,9
9,800,Storytelling and Oral Tradition,3,10.6
9,800,Storytelling and Oral Tradition,3,8.3
9,800,Storytelling and Oral Tradition,3,11.7
9,800,Storytelling and Oral Tradition,3,13.6
9,800,Storytelling and Oral Tradition,3,11.7
9,800,Storytelling and Oral Tradition,3,8.7
9,800,Storytelling and Oral Tradition,3,10.2
9,800,Storytelling and Oral Tradition,3,14.6
9,800,Tribal Law and Customs,1,7.5
9,800,Tribal Law and Customs,1,5.2
9,800,Tribal Law and Customs,1,9.6
9,800,Tribal Law and Customs,1,5.4
9,800,Tribal Law and Customs,1,6.9
9,800,Tribal Law and Customs,1,9.5
9,801,Animal Lore and Totemism,1,12.75
9,801,Animal Lore and Totemism,1,12
9,801,Animal Lore and Totemism,1,13
9,801,Animal Lore and Totemism,1,12.75
9,801,Animal Lore and Totemism,1,9.25
9,801,Animal Lore and Totemism,1,10.5
9,801,Animal Lore and Totemism,1,12
9,801,Astronomy and Celestial Navigation,3,13.5
9,801,Astronomy and Celestial Navigation,3,12
9,801,Astronomy and Celestial Navigation,3,16
9,801,Drumming and Music,2,18
9,801,Drumming and Music,2,16
9,801,Drumming and Music,2,16
9,801,Drumming and Music,2,18
9,801,Drumming and Music,2,16
9,801,Drumming and Music,2,15.5
9,801,Drumming and Music,2,16.5
9,801,Earth Magic and Fertility Rituals,1,8
9,801,Earth Magic and Fertility Rituals,1,11.5
9,801,Earth Magic and Fertility Rituals,1,9.5
9,801,Earth Magic and Fertility Rituals,1,9.5
9,801,Earth Magic and Fertility Rituals,1,11
9,801,Earth Magic and Fertility Rituals,1,12
9,801,Earth Magic and Fertility Rituals,1,8.5
9,801,Earth Magic and Fertility Rituals,1,11
9,801,Earth Magic and Fertility Rituals,1,9.5
9,801,Herbalism and Traditional Medicine,3,11
9,801,Herbalism and Traditional Medicine,3,9
9,801,Herbalism and Traditional Medicine,3,17
9,801,Herbalism and Traditional Medicine,3,9.5
9,801,Hunting and Gathering Skills,2,7
9,801,Hunting and Gathering Skills,2,7
9,801,Hunting and Gathering Skills,2,15
9,801,Hunting and Gathering Skills,2,8
9,801,Hunting and Gathering Skills,2,7
9,801,Hunting and Gathering Skills,2,14
9,801,Martial Arts and Self-Defense,1,9
9,801,Martial Arts and Self-Defense,1,7
9,801,Martial Arts and Self-Defense,1,10.5
9,801,Martial Arts and Self-Defense,1,10
9,801,Martial Arts and Self-Defense,1,11.5
9,801,Martial Arts and Self-Defense,1,7.5
9,801,Martial Arts and Self-Defense,1,10
9,801,Shamanism and Spirit Communication,3,13.5
9,801,Shamanism and Spirit Communication,3,13
9,801,Shamanism and Spirit Communication,3,13
9,801,Storytelling and Oral Tradition,3,11.8
9,801,Storytelling and Oral Tradition,3,12.3
9,801,Storytelling and Oral Tradition,3,12
9,801,Storytelling and Oral Tradition,3,14.2
9,801,Storytelling and Oral Tradition,3,9.6
9,801,Storytelling and Oral Tradition,3,9.4
9,801,Storytelling and Oral Tradition,3,10.9
9,801,Storytelling and Oral Tradition,3,10.8
9,801,Storytelling and Oral Tradition,3,13.6
9,801,Tribal Law and Customs,1,7.9
9,801,Tribal Law and Customs,1,8.1
9,801,Tribal Law and Customs,1,8.4
9,801,Tribal Law and Customs,1,5.8
9,801,Tribal Law and Customs,1,5.1
9,813,Animal Lore and Totemism,1,19.25
9,813,Animal Lore and Totemism,1,15.25
9,813,Animal Lore and Totemism,1,15.25
9,813,Animal Lore and Totemism,1,15.75
9,813,Animal Lore and Totemism,1,15.25
9,813,Animal Lore and Totemism,1,16.75
9,813,Animal Lore and Totemism,1,12.25
9,813,Animal Lore and Totemism,1,13.5
9,813,Astronomy and Celestial Navigation,3,10
9,813,Astronomy and Celestial Navigation,3,9.5
9,813,Astronomy and Celestial Navigation,3,13.5
9,813,Drumming and Music,2,12.5
9,813,Drumming and Music,2,15
9,813,Drumming and Music,2,16
9,813,Drumming and Music,2,8
9,813,Drumming and Music,2,17
9,813,Drumming and Music,2,15.5
9,813,Earth Magic and Fertility Rituals,1,5.5
9,813,Earth Magic and Fertility Rituals,1,11.5
9,813,Earth Magic and Fertility Rituals,1,11.5
9,813,Earth Magic and Fertility Rituals,1,11.5
9,813,Earth Magic and Fertility Rituals,1,7
9,813,Earth Magic and Fertility Rituals,1,4.5
9,813,Earth Magic and Fertility Rituals,1,8.5
9,813,Herbalism and Traditional Medicine,3,12
9,813,Herbalism and Traditional Medicine,3,12
9,813,Herbalism and Traditional Medicine,3,8
9,813,Herbalism and Traditional Medicine,3,10
9,813,Hunting and Gathering Skills,2,13
9,813,Hunting and Gathering Skills,2,5
9,813,Hunting and Gathering Skills,2,7
9,813,Hunting and Gathering Skills,2,9
9,813,Hunting and Gathering Skills,2,11
9,813,Hunting and Gathering Skills,2,8
9,813,Martial Arts and Self-Defense,1,10
9,813,Martial Arts and Self-Defense,1,9
9,813,Martial Arts and Self-Defense,1,6.5
9,813,Martial Arts and Self-Defense,1,10
9,813,Martial Arts and Self-Defense,1,8.5
9,813,Martial Arts and Self-Defense,1,10.5
9,813,Martial Arts and Self-Defense,1,7.5
9,813,Martial Arts and Self-Defense,1,8
9,813,Shamanism and Spirit Communication,3,11
9,813,Shamanism and Spirit Communication,3,12.5
9,813,Shamanism and Spirit Communication,3,14
9,813,Storytelling and Oral Tradition,3,12
9,813,Storytelling and Oral Tradition,3,11.5
9,813,Storytelling and Oral Tradition,3,9.9
9,813,Storytelling and Oral Tradition,3,8.5
9,813,Storytelling and Oral Tradition,3,12.5
9,813,Storytelling and Oral Tradition,3,4.2
9,813,Storytelling and Oral Tradition,3,8.8
9,813,Storytelling and Oral Tradition,3,14.6
9,813,Storytelling and Oral Tradition,3,7.4
9,813,Tribal Law and Customs,1,8.8
9,813,Tribal Law and Customs,1,8.2
9,813,Tribal Law and Customs,1,11.3
9,813,Tribal Law and Customs,1,6.4
9,813,Tribal Law and Customs,1,6.3
9,820,Animal Lore and Totemism,1,13.25
9,820,Animal Lore and Totemism,1,17.25
9,820,Animal Lore and Totemism,1,12.5
9,820,Animal Lore and Totemism,1,13
9,820,Animal Lore and Totemism,1,15.75
9,820,Animal Lore and Totemism,1,13
9,820,Animal Lore and Totemism,1,9
9,820,Animal Lore and Totemism,1,13.75
9,820,Astronomy and Celestial Navigation,3,12.5
9,820,Astronomy and Celestial Navigation,3,11
9,820,Astronomy and Celestial Navigation,3,6.5
9,820,Drumming and Music,2,14
9,820,Drumming and Music,2,14
9,820,Drumming and Music,2,16
9,820,Drumming and Music,2,6.5
9,820,Drumming and Music,2,17.5
9,820,Drumming and Music,2,12.5
9,820,Drumming and Music,2,13
9,820,Earth Magic and Fertility Rituals,1,10.5
9,820,Earth Magic and Fertility Rituals,1,12.5
9,820,Earth Magic and Fertility Rituals,1,9.5
9,820,Earth Magic and Fertility Rituals,1,9
9,820,Earth Magic and Fertility Rituals,1,9.5
9,820,Earth Magic and Fertility Rituals,1,11.5
9,820,Earth Magic and Fertility Rituals,1,11.5
9,820,Earth Magic and Fertility Rituals,1,9
9,820,Earth Magic and Fertility Rituals,1,9.5
9,820,Herbalism and Traditional Medicine,3,14.5
9,820,Herbalism and Traditional Medicine,3,12
9,820,Herbalism and Traditional Medicine,3,13.5
9,820,Hunting and Gathering Skills,2,11
9,820,Hunting and Gathering Skills,2,5
9,820,Hunting and Gathering Skills,2,9
9,820,Hunting and Gathering Skills,2,9
9,820,Hunting and Gathering Skills,2,6
9,820,Hunting and Gathering Skills,2,14
9,820,Martial Arts and Self-Defense,1,8
9,820,Martial Arts and Self-Defense,1,9
9,820,Martial Arts and Self-Defense,1,8.5
9,820,Martial Arts and Self-Defense,1,8
9,820,Martial Arts and Self-Defense,1,8.5
9,820,Martial Arts and Self-Defense,1,10
9,820,Martial Arts and Self-Defense,1,9
9,820,Shamanism and Spirit Communication,3,13
9,820,Shamanism and Spirit Communication,3,12.5
9,820,Shamanism and Spirit Communication,3,12
9,820,Storytelling and Oral Tradition,3,11
9,820,Storytelling and Oral Tradition,3,13.8
9,820,Storytelling and Oral Tradition,3,6.2
9,820,Storytelling and Oral Tradition,3,13.3
9,820,Storytelling and Oral Tradition,3,10.2
9,820,Storytelling and Oral Tradition,3,11
9,820,Storytelling and Oral Tradition,3,12.5
9,820,Storytelling and Oral Tradition,3,10.9
9,820,Storytelling and Oral Tradition,3,13.2
9,820,Tribal Law and Customs,1,5.3
9,820,Tribal Law and Customs,1,7.2
9,820,Tribal Law and Customs,1,10.3
9,820,Tribal Law and Customs,1,9.3
9,820,Tribal Law and Customs,1,9
9,820,Tribal Law and Customs,1,5.2
9,824,Animal Lore and Totemism,1,11.75
9,824,Animal Lore and Totemism,1,16.5
9,824,Animal Lore and Totemism,1,14.25
9,824,Animal Lore and Totemism,1,15.75
9,824,Animal Lore and Totemism,1,13
9,824,Animal Lore and Totemism,1,10
9,824,Animal Lore and Totemism,1,15.25
9,824,Animal Lore and Totemism,1,16.25
9,824,Astronomy and Celestial Navigation,3,11
9,824,Astronomy and Celestial Navigation,3,11
9,824,Astronomy and Celestial Navigation,3,9.5
9,824,Drumming and Music,2,8
9,824,Drumming and Music,2,15.5
9,824,Drumming and Music,2,14.5
9,824,Drumming and Music,2,9
9,824,Drumming and Music,2,12.5
9,824,Drumming and Music,2,15
9,824,Drumming and Music,2,11.5
9,824,Earth Magic and Fertility Rituals,1,8
9,824,Earth Magic and Fertility Rituals,1,10.5
9,824,Earth Magic and Fertility Rituals,1,11.5
9,824,Earth Magic and Fertility Rituals,1,6
9,824,Earth Magic and Fertility Rituals,1,6.5
9,824,Earth Magic and Fertility Rituals,1,10.5
9,824,Earth Magic and Fertility Rituals,1,9
9,824,Earth Magic and Fertility Rituals,1,9.5
9,824,Earth Magic and Fertility Rituals,1,11.5
